user_id;status_id;created_at;text;label
17657184;1,21937E+30;20/01/2020 21:16;Did you know that you can support local Detroit organizations and save on tickets to select performances of Broadway In Detroit shows? Visit our Bank of America FUNRaising page at https://t.co/rnYgP7l8c0 for the latest information on shows like A Bronx Tale.;0
2320110168;1,21937E+18;20/01/2020 21:20;Pray for me y?all hopefully I get this job at Bank of America <U+0001F62D><U+0001F64F><U+0001F3FE>;1
106200344;1,21937E+18;20/01/2020 21:23;"Bank of America turned in its best quarter of the year in the last quarter of 2019. #mortgage 
https://t.co/YRHROSQL12";1
3061005738;1,21937E+18;20/01/2020 21:25;"Because #ClimateChange will kill us all, though the other issues are important. Bank of America doing this poll as part of #WEF20.

By tackling #ClimateChange we?re harnessing the #PowerTo make a positive impact on the world. Thanks @BofA_News for keeping me informed on #WEF20.";0
424453163;1,21937E+18;20/01/2020 21:29;"We take personal ownership for achieving the bank?s mission of becoming the most recommended financial provider in America. Do you take pride in your work? Join us today! Fixed Income Investment &amp; Data Tech Analyst -... https://t.co/QeaWpCALzH #BeverlyHills, CA #Banking";1
1658084414;1,21937E+18;20/01/2020 21:35;@BankofAmerica i have to contact with you but i never find any way. i'm living Turkey so i cannot call United states. do you have any email or something?i forgot to close my bank of america acount before back to my country. you withdraw 12 dollars from my account every month.;0
2993629072;1,21937E+18;20/01/2020 21:38;She a branch manager for Bank of America. Won?t he do it <U+0001F64F> https://t.co/sZ6MJICWmI;0
1,21678E+18;1,21938E+18;20/01/2020 21:45;Help kids and adults with muscular dystrophy by donating on my behalf to support Bank of America Chicago Marathon! https://t.co/qM48fzzfgk https://t.co/aR37aSbskf;0
21455516;1,21938E+18;20/01/2020 21:49;@MusBeNyce Bank of America called me a liar... def closer to 3 and now I need to reevaluate some things.;0
9,30743E+17;1,21938E+18;20/01/2020 21:57;"Bank of America defines the greatest challenges humanity currently faces.

You guessed it number 
1 is Climate Change
2  Economic Mobility (is this about migrants? Or the rapidly growing number of homeless and those losing their jobs?)
3  Mental Health
4  Gender equality https://t.co/VmC01giqOK";0
9,37127E+17;1,21938E+18;20/01/2020 22:01;"Joan?s Fun Facts:

After every home win, you?ll hear Neil Diamond's ?Sweet Caroline? being broadcast throughout Bank of America Stadium.
(Source: www,https://t.co/bVQDhLM0ra)

#JoanQvigtadTeam
#FairwayReverseMortgage
#TheGiftOfKnowledge https://t.co/G5oXnoVyq2";0
8,55298E+17;1,21938E+18;20/01/2020 22:13;@Trey_VonDinkis Finally some good news,  illegals are being turned back from the border. All these millions of illegals, yet it only took one man to change the tide, one man not needing to fill his bank account exploiting America taxes and wanton immigrants.;0
1,04831E+18;1,21938E+18;20/01/2020 22:13;"""Why do you leave me with bad people at Bank of America?"" https://t.co/JgTv2KfEtx";-1
1,20745E+18;1,21938E+18;20/01/2020 22:19;I handle my responsibilities as such as I can. Find it a notion your send money back to be on celebrity  protocol @NICKIMINAJ send money to devindeonhall@gmail.com I'll be call bank of america first thing when they open;0
8,49028E+17;1,21939E+18;20/01/2020 22:34;@BofA_News One of my top priorities is breaking up financial institutions like Bank of America that have disproportionately funded the #ClimateCrisis and massive inequality.;-1
2615874241;1,21939E+18;20/01/2020 22:39;"Stadium list, in order of appearance, corresponding with teams above:
Bank of America Stadium (Panthers)
Lambeau Field (Packers)
Heinz Field (Steelers)
Mercedes-Benz Stadium (Falcons)
LA Memorial Coliseum (Rams)

Only Pitt and USC officially share stadiums with NFL teams.";0
34428447;1,21939E+18;20/01/2020 22:42;@pbay08 The Bank of America guy called this but said back in service by May. Dropped his target to $360 on 12/23.  Said it could cost them $20 billion over the next 2 or 3 years.;0
801303877;1,21939E+18;20/01/2020 22:45;@Soulseedzforall You are chosen to be intelligent. Euro is planning to replace USD as global borrowing currency.  Make America the Powerhouse that owns Deutsche Bank. go to Four Paths of Tallents Strength Path117 Pg 287  https://t.co/BFpS9UlZgS Tellispctragence   Retweet:5<U+20E3>7<U+20E3>7<U+20E3>7<U+20E3>;0
1419433315;1,21939E+18;20/01/2020 22:47;@BofA_News abolishing bank of america;-1
596025267;1,21939E+18;20/01/2020 22:50;@BofA_News I don't trust Bank of America News. https://t.co/mJLzlKYhn8;-1
801303877;1,21939E+18;20/01/2020 22:54;@amyklobuchar You are chosen to be intelligent. Euro is striving to replace the USD as the global borrowing currency. Make America the Powerhouse that owns Deutsche Bank. advance to Four Paths of Talents Strength  Path 117 Pg 287 https://t.co/BFpS9UlZgS Tellispectragence  Retweet;0
1,0173E+18;1,21939E+18;20/01/2020 22:59;Lmao which crime tho cuz if he killed someone I?m Audi 5000 but if this man successfully robbed a Bank of America, ya gurl didn?t see shit. https://t.co/0jZ65DhZxY;0
57376328;1,21939E+18;20/01/2020 23:00;.@BankofAmerica CEO says the banking giant can double its consumer market share with growth in online products and services https://t.co/yEA652JvrW;0
1719958087;1,21939E+18;20/01/2020 23:01;@MeemoTheDreamo @dannygonzalez That was actually about a spam Bank of America email he got lmao;0
864560556;1,21939E+18;20/01/2020 23:01;"Random thoughts from the speech:

?America has given the Negro people a bad check, a check which has come back marked ''insufficient funds.''

?But we refuse to believe that the bank of justice is bankrupt. We refuse there are insufficient funds in the great vault of opportunity?";-1
801303877;1,21939E+18;20/01/2020 23:01;@EckhartTolle You are chosen to be intelligent. Euro is striving to replace the USD as the global borrowing currency. Make America the Powerhouse that owns Deutsche Bank. advance to FourPaths of TalentsStrength Path 117 Pg 287  https://t.co/BFpS9UlZgS Tellispectragencce  Retweet;0
1,02893E+18;1,2194E+18;20/01/2020 23:05;"Reparations? Hell yes! Retweet if you agree.
""Instead of honoring this sacred obligation, America has given the Negro people a bad check; a check which has come back marked ""insufficient funds."" But we refuse to believe that the bank of justice is bankrupt. We refuse to believe &gt;";-1
384584151;1,2194E+18;20/01/2020 23:06;@agraybee She qualifies to be a member of no fewer than 4 credit unions yet only has a Bank of America checking account.  This is damning.;0
885746474;1,2194E+18;20/01/2020 23:10;@BofA_News Total nonsense! Bank of America doesn?t care what I think.;0
290081652;1,2194E+18;20/01/2020 23:10;Be leery of Bank of America car loans. Paid off loan more than 6 weeks ago and can?t get lien release. Nothing but excuses.;0
51797325;1,2194E+18;20/01/2020 23:13;@BofA_News A world in which Bank of America does not exist;-1
60163065;1,2194E+18;20/01/2020 23:24;Additionally, qualifying for the Bank of America ROVAL 400 at Charlotte will now take place on Saturday, October 10 instead of Friday like the first two years. #NASCAR https://t.co/5jnZOuaykb;0
90343284;1,2194E+18;20/01/2020 23:32;REPORT: BANK OF AMERICA UNDER CRIMINAL INVESTIGATION, MASS RESIGNATIONS EXPECTED THIS WEEK FOR INVOLVEMENT IN ?BANK JULIUS BAER INCIDENT?;-1
801303877;1,2194E+18;20/01/2020 23:32;@mandajae2  You are chosen to be intelligent. Euro is striving to replace the USD as the global borrowing currency.  Make America the Powerhouse that owns Deutsche Bank.  advance to Four Paths of Talents Strength  Path 117 Page 287  https://t.co/BFpS9UlZgS  Tellispectragence;0
9,66126E+17;1,2194E+18;20/01/2020 23:34;"Does anyone know someone that can replace human bones with a cybernetic constructed skeleton with a preloaded Bank of America App, asking for a friend....
<U+0001F600><U+0001F600><U+0001F600><U+0001F600> #WhenWillTheFutureHappen";0
1038978625;1,2194E+18;20/01/2020 23:37;Listen to Bank Of America (feat. $ir Equis prod. Mazibeats) by KRISCO #np on #SoundCloud https://t.co/fDoytpv7Ln;0
4895450599;1,2194E+18;20/01/2020 23:37;"$$$NAVY FEDERAL$$$
$$Bank of America$$
$REGIONS$
$$$WELLS FARGO$$$ https://t.co/tWIyKY4wAL";0
801303877;1,2194E+18;20/01/2020 23:38;@4modernmystics  You are chosen to be intelligent. Euro is striving to replace the USD as the global borrowing currency.   Make America the Powerhouse that owns Deutsche Bank. advance to Four Paths of Talents Strength  Path 113 Pg 287  https://t.co/BFpS9UlZgS  Tellispectragence;0
1,05704E+18;1,21941E+18;20/01/2020 23:44;@BofA_News Burning Bank of America, Chase and the likes would be a good start.;-1
34329251;1,21941E+18;20/01/2020 23:47;@BofA_News Corrupt banks like Bank of America.;-1
621260601;1,21941E+18;20/01/2020 23:47;"@BofA_News Seriously Bank of America, these choices are ridiculous &amp; show how ?leftist? you are???";-1
32886188;1,21941E+18;20/01/2020 23:54;"""A new Bloomberg analysis shows that six banks ? JPMorgan Chase, Bank of America, Citigroup, Wells Fargo, Goldman Sachs and Morgan Stanley ? avoided paying a combined total of $18 billion worth of taxes last year as a result of President Trump?s tax cuts. This is Trump speaking";-1
8,69568E+17;1,21941E+18;20/01/2020 23:56;"@TriggggeredLibs @hookmccracken @bennyjohnson Hey, friend. Are you packing heat to the airport? Carrying your longgun into a police station or a bank? Sounds like a death wish. For many of us in America, if we tried that, we'd get shot. 

""No logic here at all.""<U+0001F644>";0
759358802;1,21941E+18;21/01/2020 00:01;"@real_defender @realDonaldTrump I think 45% of America and dropping. Let?s hear from Bolton, Parnas, Pompeo and Mulvaney. Trump support will drop to that same 35% that always supports the felon.
Also, let?s get at that lovely Deutsche Bank data and see where Trump?s money really comes from.";0
801303877;1,21941E+18;21/01/2020 00:02;@ThinBluLn4Women  You are chosen to be intelligent. Euro is striving to replace the USD as the global borrowing currency.  Make America the Powerhouse that owns Deutsche Bank. advance to  Four Paths of Talents Strength.  Path 117 Pg287  https://t.co/BFpS9UlZgS   Tellispectragence;0
1,15306E+18;1,21941E+18;21/01/2020 00:02;"@sherrysheff @RoscoeMcGillic1 @TheTNHoller Hahah so you're saying minorities are too dumb to get an ID? You need an ID to do nearly anything in America. To get a bank account, credit card, car, buy alcohol, buy cigarettes... This isn't subversion. Racial profiling is done on an individual basis &amp; isn't part of the system.";0
19478617;1,21941E+18;21/01/2020 00:06;"@RoryFMTTP 4)Many of the larger banks offer down payment assistance programs that cover the down payment for moderate to low income borrowers. Here's a newer program from
 Bank of America  
https://t.co/hrXMnByxqt";0
2460027617;1,21941E+18;21/01/2020 00:08;bank of america sending me emails saying ?account balance below $25? like it?ll actually influence my decisions;0
9,05503E+17;1,21941E+18;21/01/2020 00:09;"@BofA_News #TweetTruth! 
start with yours.
Bank of...America?";0
18460932;1,21941E+18;21/01/2020 00:16;@BofA_News Bank of America and Big Money (.001%) won?t do shit about global inequality or climate crisis. The very people  who created these problems won?t solve them. They need to be overthrown.;-1
801303877;1,21941E+18;21/01/2020 00:16;@iTunes  You are chosen to be intelligent. Euro is striving to replace the USD as the global borrowing currency. Make America the Powerhouse that owns Deutsche Bank. advance to Four Paths of Talents Strength  Path 113 Page 287  https://t.co/BFpS9UlZgS Tellispectragence   Retweet;0
1,18827E+18;1,21942E+18;21/01/2020 00:25;if u have bank of america and wanna make 2 grand HMU rn <U+203C><U+FE0F><U+0001F4AA>;0
801303877;1,21942E+18;21/01/2020 00:26;@HealinginBloom  Make America the Powerhouse that owns Deutsche Bank. Euro is striving to replace the USD as global borrowing currency.  advance to Four Paths of Talents Strength  Path 117 Page 287  https://t.co/BFpS9UlZgS  Tellispectragence   Retweet:  5<U+20E3>7<U+20E3>7<U+20E3>7<U+20E3>;0
69918352;1,21942E+18;21/01/2020 00:27;@MarkMe60 @BofA_News what would you like bank of america to do about that, brain genius;0
90343284;1,21942E+18;21/01/2020 00:27;DID BANK OF AMERICA ATTEMPT TO ASSASSINATE A FEDERAL AGENT? BIG IF TRUE.;-1
801303877;1,21942E+18;21/01/2020 00:34;@georgia_vv  Make America the Powerhouse that owns Deutsche Bank. Euro is striving to replace the USD as the global borrowing currency.  advance to Four Paths of Talents Strengths  Path 117 Page 287  https://t.co/BFpS9UlZgS  Tellispectragence   Retweet: 5<U+20E3>7<U+20E3>7<U+20E3>7<U+20E3>;0
368776215;1,21942E+18;21/01/2020 00:35;"@RaiderGeyer @miguelsepulvada @ShanyeWest15 Jerry Jones got the marketing rights To the stadium &amp; the 700 million loan from Bank of America he wants to destroy the Davis/ Raider legacy. Team looks like jokes moving so much in the modern era. Just KEEP LOSING BABY";0
233727632;1,21942E+18;21/01/2020 00:38;@ThunderPittRoad She did really well but the owner wanted to sell so bank of America bought the building.;0
4830392379;1,21942E+18;21/01/2020 00:38;"@BofA_News Add more tellers at Bank of America branches - 
Customer Service levels have plummeted at Bank Of America ..
But you go ahead and stay ?woke?..";-1
77545812;1,21942E+18;21/01/2020 00:39;@BofA_News I will tell my story: I have a business where clients deposited more than $ 100,000 daily so the bank of america decided to close my account and keep $ 18,000 because it is suspicious!  They are scammers with permission to steal !!  DO NOT OPEN ACCOUNTS ON THIS BANK;-1
1076922900;1,21942E+18;21/01/2020 00:44;@BofA_News I?m done with Bank of America;-1
2271164155;1,21942E+18;21/01/2020 00:48;Walked in the MLK parade w/my job, and they were really tryna throw shade at BofA lmaooo ?okay Bank of America, we see y?all brNf the energy, we see y?all w/yo check holds too? <U+0001F480><U+0001F602><U+0001F602><U+0001F602>;0
90343284;1,21942E+18;21/01/2020 00:49;@LisaMei62 And you can be assured that Bank of America is about to have mass firings and resignations.;0
252365681;1,21942E+18;21/01/2020 00:49;"Three years ago today, the left was doing exactly what they said today?s #VirginiaRally  #2A protestors would do. Funny how that works.

https://t.co/3nkDi5V0Yu";0
8,89267E+17;1,21942E+18;21/01/2020 00:52;@realDonaldTrump BE CAREFUL WITH DIGITAL TAX! IT SHOULD NEVER BE TIED INTO THE WORLD BANK! THAT WHICH THE PRESIDENT OF THE UNITED NATIONS HAS REPEATEDLY STATED HE WILL IN TIME ACQUIRE AMERICAS FULL FEDERAL TAXES TO A WORLD DISTRIBUTION BANK! OF WHICH AMERICA WILL EVENTUALLY DISTRIBUTE ITS WEALTH;0
21435367;1,21942E+18;21/01/2020 00:53;@BankofAmerica Bank of America had to make some tradeoffs to add the new content while keeping the character count low. I suspect there was vigorous debate and lots of customer testing, but the content cut is of relatively low value in terms of security perspective and user experience. 2/;0
1,21478E+18;1,21942E+18;21/01/2020 01:01;'Mad Maxine' destroyed her own Black Community, and she prospered by the engineered Banking Crisis. She provided illegal loans to her husbands bank. She sits on the Banking Committee. Her gains were stolen from us when we bailed out their robbery of America! To Big to Fail?;0
505035989;1,21943E+18;21/01/2020 01:07;Exactly Bank of America tf!! https://t.co/scC7eFgXPk;0
252365681;1,21943E+18;21/01/2020 01:11;"@Education4Libs Because they weren?t militant liberals protesting an election they lost. This was 3 years ago today. 

https://t.co/3nkDi5V0Yu";0
138133835;1,21943E+18;21/01/2020 01:19;@BofA_News Exposing Bank of America.;0
8,25485E+17;1,21943E+18;21/01/2020 01:20;@BofA_News What should be on the table is breaking up Bank of America, Goldman Sachs and all of the other big American banks that destroyed American lives during the Great Recession.;-1
2296802415;1,21943E+18;21/01/2020 01:21;"@electriconeal ""At Bank of America, we also have a dream...""";0
216328316;1,21943E+18;21/01/2020 01:26;@BrandonLewis @UKHouseofLords Oh of course nothing digital is ever lost, stolen, sold, corrupted or used against someone is it! Perfectly safe and incorruptible.  Just look at America?s digital voting mess. Bank hacking, Cambridge Analytica etc.;0
30477646;1,21943E+18;21/01/2020 01:28;"You (bank of America @BofA) fund so many oil and gas projects, it?s not even funny. It is evil. I have a BofA account that I plant to close publicly; I will switch to a bank that does not profit of killing the planet. Read https://t.co/1KuY8GlRZd - you get a D @BofA_News https://t.co/fZc6DPyHRU";-1
1,05957E+18;1,21943E+18;21/01/2020 01:30;@yzyhawks I dont bank with bank of America I use south state;0
52760205;1,21943E+18;21/01/2020 01:32;@BofA_News Bank of America??? What?  is this a fake post or a PR stunt?;-1
1,13405E+18;1,21943E+18;21/01/2020 01:37;Bank Of America Flexing Its Muscles As A Consumer Banking Titan $C $JPM $PNC $WFC $BAC https://t.co/LMPkq4JdE1;0
1606528160;1,21943E+18;21/01/2020 01:37;"@GOP, when was it America wasn't winning? Was it those two economic collapses GOP caused &amp; in the process of a third, that #Dems cleaned up &amp; you ride now? The sellout of American jobs to China, India for low wage workers GOP did? CORP/BANK BAILOUTS w/tax$? Tax refunds for RICH? https://t.co/EzrjdcQVVF";0
9,18188E+17;1,21944E+18;21/01/2020 01:48;BoE?s Vlieghe to vote for rate cut if data shows weak economy: FT FILE PHOTO: Bank of England Monetary Policy https://t.co/V3KbWrDfyX;0
9,90451E+17;1,21944E+18;21/01/2020 01:50;Could someone please recommend a bank that isn't entirely evil and doesn't treat you like shit the way Bank of America does<U+2049><U+FE0F>;-1
7,58542E+17;1,21944E+18;21/01/2020 01:56;@MonitorSpark @SexCounseling @realDonaldTrump Most rural people do have stocks. I?m from rural America and started without a 401 K. Parents are negligent to not teach the power of a few hundred dollars a month in a simple mutual fund over a few decades.  No one should be 65 years old without a million in the bank.;0
368776215;1,21944E+18;21/01/2020 01:56;@RaiderGeyer @miguelsepulvada @ShanyeWest15 We could have had a 1.2 billion dollar stadium if Jerry was to get Bank of America Loan in the bay. He knows Vegas won?t last forever. DAVIS WILL sell the team. 10-20 years. Vegas will work the first 3 years and whenever the team is winning. But Davis isn?t a winner <U+0001F60C> SOOOO <U+0001F5D1>;0
1,20201E+18;1,21944E+18;21/01/2020 01:58;@SlayedThreads Rob Bank of America in Chicago they wont gaf<U+0001F937><U+0001F3FE><U+200D><U+2640><U+FE0F>;0
1,09737E+18;1,21944E+18;21/01/2020 02:06;Just spent most of my afternoon applying for Industrial Engineering jobs all over LA. I'm just tryna make that big bank money and innovate America's future man. <U+0001F97A>;0
1,06216E+18;1,21944E+18;21/01/2020 02:07;Who all thinks Bank of America should STFU with the conspiracy theories and alt-left propaganda and just hold people's money for them? https://t.co/4Kruaw3DlK;-1
203783494;1,21944E+18;21/01/2020 02:09;"I?ve paid over $500 in overdraft/return item fees since I lost my job last August all because Bank of America?s mobile app is absolute!garbage. 

I swear they delay transactions to make people think they have more money

20 days into 2020 and already at $105 in fees <U+0001F643>";-1
104417577;1,21944E+18;21/01/2020 02:09;@BofA_News Literally do anything about any of these, Bank of America! You've got our money;0
101056684;1,21944E+18;21/01/2020 02:10;Ice Bumper Cars Are Even More Fun Than Ice Skating ? Here's Wh...https://t.co/tCJksE7aey;0
9,83444E+17;1,21944E+18;21/01/2020 02:13;@DavidBCollum @BankofAmerica @WellsFargo When I was a kid what eventually became Bank of America deducted $20 a month from my account until I literally didn?t have anything. It?s where I knew they crooks. It?s going to be so nice seeing the banking system be obliterated next ten years. society will be so much better off;-1
572246125;1,21944E+18;21/01/2020 02:14;"@BofA_News How about ?freedom?? This is good reason to never bank at Bank of America.  This conference has never solved anything.  It is where the richest executives from Banks dine w/the ultra-rich &amp;powerful politicians to make business deals in guise of world problem solving. #BoycottBofA";-1
9,88975E+17;1,21945E+18;21/01/2020 02:22;Bank of America just fwaud alerted our credit cards. Guess I made a purchase at Tesla to trigger it somehow.;0
171194695;1,21945E+18;21/01/2020 02:22;@BofA_News Bank of America RIP.;-1
43332560;1,21945E+18;21/01/2020 02:24;Bank of America Stadium renovation work appears to be starting. Last week, Meck County issued a permit to the Panthers/ Charlotte MLS allowing demolition of interior portions of the stadium. Panthers and CLT MLS declined to comment to @StolpWSOC9 #MeckBOCC @wsoctv https://t.co/iLBXp4XppS;0
801303877;1,21945E+18;21/01/2020 02:27;@realDonaldTrump @TXRandy14 Make America the Powerhouse that owns Deutsche Bank. The Euro is striving to replace the USD as the global borrowing currency.  advance to Four Paths of  Talents Strength  Path 117 Page 287 https://t.co/BFpS9U4nSi  Tellispectragence   Retweet: American Giants 5<U+20E3>7<U+20E3>7<U+20E3>7<U+20E3>;0
1,10885E+18;1,21945E+18;21/01/2020 02:28;@yashar Bank of America does this too;0
90343284;1,21945E+18;21/01/2020 02:29;"@aleeyun_nvaazun &amp; above them even is Air Force One with an angry President who now has to deal with Bank Of America?s alleged blackmail &amp; threats of violence against Federal Investigators for its involvement with major tax fraud.";-1
24480915;1,21945E+18;21/01/2020 02:32;My #PowerTo #WEF issue is the lack of competition in the banking industry. Thanks for asking, Bank of America! https://t.co/HCg6pA7LV6;-1
469948357;1,21945E+18;21/01/2020 02:34;@Gettingtrump The human Traffickers are making more money per immigrant $8000.00 to fly immigrants into Canada, with bank accounts of $2000.00 for verification of citizenship, then they walk down from Canada into America illegally!;0
2523424416;1,21945E+18;21/01/2020 02:34;@viewpost Hi, could you confirm that you not owned by Bank of America? I've been asked to register with you but am not willing to give BoA my business.;0
1,19689E+18;1,21945E+18;21/01/2020 02:35;Ok pray guys im going to bank of america in the morning to show more proof i was hacked.if it doesnt go well i want to bring them down this is my platform.with your help guys i can win to get my money bacl.;0
22691152;1,21945E+18;21/01/2020 02:37;@BofA_News #StopTheGlobalElite like Bank of America;-1
1253254070;1,21945E+18;21/01/2020 02:37;Honestly so annoyed with Bank of America. I know it?s supposed to be a fraud safety thing, but my card is always getting locked in times of need. What?s the point of having a bank account if you can?t access your own money?;-1
2762885558;1,21945E+18;21/01/2020 02:41;@BofA_News Bank of America is another failed bailed-out Bank. Just another arm of the Federal Reserve which should be dissolved.;-1
1902596180;1,21945E+18;21/01/2020 02:41;@BofA_News Fk bank of America. Where the fk is my bail out;0
1706341777;1,21945E+18;21/01/2020 02:46;Apparently, Bank of America missed the getting off of fossil fuels memo. https://t.co/uHx5PKDLN3;0
437556714;1,21945E+18;21/01/2020 02:48;Had a great time serving at the Community Food Bank today! As you can see, we put in work!!! Congrats Fort Worth Chapter of Jack and Jill of America Inc, it was a great day of service!! ? at Community Food Bank https://t.co/sWnwQhsIoA;0
311147363;1,21945E+18;21/01/2020 02:50;"""Jamie Dimon: Unless We Change Capitalism, We Might Lose It Forever
By
Jamie Dimon
Dimon has led America?s largest bank since 2005 and chairs the Business Roundtable, a collective of U.S. CEOs Ben Baker?Redux 
Capitalism may be at a tipping point"".<U+0001F447><U+2049><U+FE0F><U+0001F447> https://t.co/ra5YD3dtm5";0
104009903;1,21945E+18;21/01/2020 02:57;bts come to bank of america stadium in charlotte, nc please;0
15411535;1,21945E+18;21/01/2020 02:58;"@BofA_News Really, @BankofAmerica sending out feel good climate messages? That won?t work. You?re still on the list of financial underwriters for too many fossil fuel projects.
https://t.co/Ldt7Q388gI

https://t.co/BRJED3HXNL";-1
90343284;1,21945E+18;21/01/2020 02:59;@realDonaldTrump Bank of America was going to kill the Federal Investigator who was asking questions about Julius Baer. Strangely enough he was tipped off by the Carlyle Group?s harassment of Taylor Swift. They were going to Frame Hillary Clinton for it.;-1
1,15802E+18;1,21946E+18;21/01/2020 03:04;If Bank of America don?t put my money back on my card tomorrow ima be real pissed;-1
7,26957E+17;1,21946E+18;21/01/2020 03:10;@dreamaxis Please tell me how you got tickets through ticket master <U+0001F62D><U+0001F62D>I?ve been a fan since debut and I?m trying to go to their concert of this first time.... do you need a soicific credit card to be able to buy Bts tickets? Like citi bank or Bank of America?;0
1220114274;1,21946E+18;21/01/2020 03:10;@DBrooks55 @sumcents @BankofAmerica Bank of America doesn't help anyone but themselves....bad business;-1
9,09252E+17;1,21946E+18;21/01/2020 03:17;@BofA_News Fun fact: Bank of America made $1.7 billion in overdraft fees in 2017;0
17384585;1,21946E+18;21/01/2020 03:18;"@BofA_News Bank of America is a criminal organization run by criminals. They should have prosecuted all of your executives under RICOH. 
https://t.co/npnEIS2RJp";-1
77674284;1,21946E+18;21/01/2020 03:22;@PreetBharara For what?s it worth most of them if not all, take it to the bank, America will come back to its senses specially after the major upcoming burst of the bubble of stock market that was created by ..... you know who.;0
204802169;1,21946E+18;21/01/2020 03:27;@BofA_News Bank of America is out of touch with everyday Americans. Their feeling the need to enter into politics and other things is one reason I dropped them after many years.;-1
8,73685E+17;1,21946E+18;21/01/2020 03:29;@realDonaldTrump Are you planning on robbing a bank? Curious how your going to ? bring additional Hundreds of Billions of Dollars back to the United States of America??;0
55130160;1,21946E+18;21/01/2020 03:31;"@BofA_News horrible and badly worded question Bank of AMERICA?  

How about the importance for American Banks to provide American citizens better interest on money in savings/checking with your bank and as an American business not spending money advertising Globalist agendas?";-1
2611940542;1,21946E+18;21/01/2020 03:32;@Gloria4Educ @realDonaldTrump Obama just made Wall St banks bigger, especially Bank of America.... (I was short, they had the worst mortgage portfolio on record at the time).;0
8,1162E+17;1,21946E+18;21/01/2020 03:33;@BofA_News Bank of America is shady as hell.;-1
90343284;1,21946E+18;21/01/2020 03:34;@Sun_Q_Tzu No instead they were busy doing the bidding of Bank Of America;0
9,86103E+17;1,21946E+18;21/01/2020 03:36;@BofA_News How about bank America getting out of it.;0
3556710072;1,21946E+18;21/01/2020 03:37;"Tweeted about hating Wells Fargo now I'm getting Bank of America ads <U+0001F602>

BoA is the only ATM on my side of the airport so that might be the move tho <U+0001F440>";1
9,00072E+17;1,21946E+18;21/01/2020 03:38;"exhibit b: bank of america stadium <U+0001F3DF> 
capacity: 75, 412
location: charlotte, north carolina https://t.co/nQBDs3sf64";0
42583658;1,21946E+18;21/01/2020 03:38;"?If we do a good job for the customers and clients and we?re fair in our pricing, I think that?s good because<U+2009>.<U+2009>.<U+2009>.<U+2009>the scale that we have enables us to do more for the customers.""

-  Brian Moynihan, CEO of Bank of America
https://t.co/G7dFwVd53Z";0
1893719730;1,21946E+18;21/01/2020 03:40;Bank of America sales and trading MD promotions for?2019 https://t.co/IYnN70wnNv;0
7,0829E+17;1,21947E+18;21/01/2020 04:03;"""Droughts, crop failure &amp; rising seas are expected to force tens of millions to move to other areas in the coming years. A 2018 study by the World Bank found that?143 million people?across South Asia, sub-Saharan Africa and Latin America are at risk of becoming climate migrants""";0
4274450534;1,21947E+18;21/01/2020 04:06;@Acyn @EricTrump Your father needs this job more than anytime in his corrupt career. He can?t get a bank loan in America. So he?s going to the Russians and the Middle East. And that?s where the corruption lies. What part of this do you think we don?t know or see?;0
32753137;1,21947E+18;21/01/2020 04:06;"@BofA_News Banking mobility.

Strongly considering moving all of my assets from Bank of America.

Focus on better customer service and product offerings instead of this nonsense.";-1
821627904;1,21947E+18;21/01/2020 04:07;@BofA_News Really? You've got to be kidding Bank of America.;0
9,25006E+17;1,21947E+18;21/01/2020 04:10;"Bank of America................................
BofA https://t.co/3d2ZNDyFCp";0
28352063;1,21947E+18;21/01/2020 04:11;"Okay, #LewisU business alumni, looking to start your career in the banking industry?  Numerous positions 
posted for all around the Chicagoland area with Bank of America!  https://t.co/ufHx2CVpk3";0
1,20352E+18;1,21947E+18;21/01/2020 04:14;@Euse_PR @BerniesBack2020 @america_vest Bernie has won over a dozen elections... How many of you one? Maybe instead of trying to blow up nonsense you could donate or phone bank and let the candidate do his thing;0
372487985;1,21948E+18;21/01/2020 04:24;I'm loving the responses to this stupid poll. Hey Bank of America, the times they are a changing. https://t.co/EK8Tmhkd8z;0
8,24857E+17;1,21948E+18;21/01/2020 04:25;"""I Have a Dream..."" speech Copyright 1963, Martin Luther King, Jr.

""It is obvious today that America has defaulted on this promissory note insofar as her citizens of color are concerned...

But we refuse to believe that the bank o?https://t.co/tLwlircJD6 https://t.co/njwNMm2eOd";0
39950910;1,21948E+18;21/01/2020 04:29;@BofA_News Reporter Matt Taibbi Says Fraud and Bailouts Are the Secrets to Bank of America ... https://t.co/s1P4HKiytZ via @YouTube;0
2590768442;1,21948E+18;21/01/2020 04:40;?here?s my drafted, ready to sign Kenny from the Bank of America.;0
46378457;1,21948E+18;21/01/2020 04:40;@AR_1085 And I thought my obsession about Tales and Bank of America is a notch over but I'm mistaken <U+0001F602>;0
40484010;1,21948E+18;21/01/2020 04:42;"@Aizmov <U+0001F602><U+0001F602><U+0001F602><U+0001F602>
<U+0642><U+062A><U+0644><U+062A><U+0646><U+064A> <U+0645><U+0639> Bank of America

Didn?t see that coming <U+0001F602><U+0001F602><U+0001F602>
Well done <U+0001F44D><U+0001F3FD><U+0001F44D><U+0001F3FD>";0
